Volume,Text No.,Text Title,Match with T Text? (1=yes 0=no 2 = ref),Quote in LS,Ch. in T Text,Quote in T Text,P. No. in T Text,UID,Start Index T,End Index T,Start Index LS,End Index LS
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/___/_gnad gzir gtad pa'i 'bem nyid bca'/___/_zhes,,,,16249,0,0,1993278,1993342
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de ltar sems kyi gnad gzir bas/___/_sku gsum rig pa stong par 'char/___/_zhes so,,,,71212,0,0,1993917,1994013
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gnad gsum sngon du ma gzir na/___/_mngon sum rang thog mi phebs te/_/_yid dpyod 'dzin dang khyad med pas/___/_gnad gsum btsal ba mchog tu gces/___/_zhes pa dang /,101,gnad gsum mngon du ma gzir na/_/mngon sum rang thog mi pheb ste/_/yid dpyod 'dzin dang khyad par che/_/gnad gsum rtsol ba mchog tu gces/_,,17887,262978,263115,1994469,1994647
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_ye shes snying gi dkyil na gnas/___/_ dar dkar skud pa lta bu yi/___/_rtsa yi lam la snang bar byed/___/_ces pa dang de nyid las/___/_'khor lo lnga yi dbus dag na/___/_ro ma rkyang ma kun d+har ma/___/_dbang po'i sgo la zug par gnas/___/_rtsa yi gtso bo gsum las ni/___/_yal ga grangs las 'das par gyes/___/_thad sor dbang po'i sgo rten byed/___/_de yis chos kun ston par byed/___/_khyad par tsit+ta nas 'brel ba'i/___/_dar skud ba men rwa yi kha/___/_dbang po'i mig la zug pa ste/___/_de ni chos nyid kun gyi lam/___/_zhes pas/,,,,77533,0,0,1995771,1996315
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rkyen bral gsum la 'char bar 'gyur zhes pas/_dbang,18,rkyen bral gsum las 'char bar 'gyur/_/,,82176,69502,69540,1569414,1569480
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rkyen bral gsum la 'char bar 'gyur zhes pas/_dbang,101,rkyen bral gsum la 'char bar 'gyur,,30571,263183,263217,1569414,1569480
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_phyi yi rlung ni dal zhing snyoms/___/_yud tsam phyi ru 'dus pa yis/___/_rlung gi 'gro 'ong chad par 'gyur/___/_zhes pas/,101,phyi nang rlung ni dal zhing snyoms/_/yid tsam phyi ru 'dur ba yis/_/rlung gi 'gro 'ong chad par 'gyur,,33486,263220,263322,1998186,1998323
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig gnad lug rgyud btson du bzung /___/_dngos snang dal ba nyid kyis brten/___/_zhes pa dang /,101,rig gnad lug rgyud btson du bzung /_/dngos snang dal ba nyid kyi rten/_,,66861,263325,263396,1998613,1998723
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_sangs rgyas mkha' 'gro'i zhing khams su/___/_rdo rje mkha' 'gro'i me long la/___/_rin chen mkha' 'gros de sgo phye/___/_sgo la las kyi DA ki byon/___/_pad+ma DA kis mngon sum bstan/___/_zhes so/,,,,22383,0,0,1999243,1999453
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gnad gsum bstun par ma byas na/___/_rig pa'i don la reg mi 'gyur/___/_zhes so/,101,gnad gsum bstun par ma byas na/_/rig pa'i don la reg mi 'gyur/_,,42722,263459,263522,2000341,2000435
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_ngo sprod bla mas rgyas par gdab/_ces pas/_'di la sku gsum du ngo sprad pa/___,,,,95877,0,0,2000917,2001011
7,14,zab don rgya mtsho’i sprin,0,gnyis pa klong gsal las/_sangs rgyas chos dang dge 'dun ni/___/_ye rdzogs rang gi lus la gnas/___/_zhes pas/,,,,49887,0,0,2001565,2001673
7,14,zab don rgya mtsho’i sprin,1,gsum pa klong gsal las/_sems can kun rig dri ma med/___/_phung po 'byung ba yab yum lnga/___/_rtsa khams skye mched sems dpa'i tshogs/___/_srid gsum dkyil 'khor rang lus rdzogs/___/_zhes pas,18,sems can kun rig dri ma med/_/phung po 'byung ba yab yum lnga/_/rtsa khams skye mched lha'i tshogs/_,,21364,66075,66175,2001912,2002102
7,14,zab don rgya mtsho’i sprin,1,dang po sku lnga ni klong gsal las/_rang gi rig rtsal sku lngar shar/___/_rnam snang mi bskyod rin chen 'byung /___/_snang mtha' don yod grub par shar/___/_zhes pas/,18,rang rig rig rtsal sku lnga shar/_rnam snang mi bskyod rin chen 'byung /_/snang mtha' don yod grub par shar/_,,18429,66628,66737,2002373,2002538
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa'i yon tan 'od lngar gsal/___/_zhes pas/,18,rig pa'i yon tan 'od lngar gsal/_,,65195,66738,66771,2005145,2005207
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_stong gsal rig pa'i ye shes ni/___/_mkha' 'gro rnam pa lngar gnas so/___/_zhes pas/,,,,11806,0,0,2006649,2006748
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_phyi nang gsang ba thams cad kyang /_ngo bo nyid ni mthong zhing rtogs/_zhes so/,,,,33387,0,0,2010793,2010889
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_rim dgu so so'i 'dod pa la/___/_yid dpyod 'dzin pa nyid du 'dod/___/_ces so/,,,,39173,0,0,2011898,2011990
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'gyu byed nyid la tshur bltas pas/___/_ma spangs rang grol ser bu 'dra/___/_zhes so/,,,,92382,0,0,2012589,2012689
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_nges tshig sgom pa gnas pa 'o/___/_zhes pa'o/___,,,,75142,0,0,2014562,2014626
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_zung 'jug sgom pa mchog tu zab/___/_ces so/___/,,,,51593,0,0,2014845,2014908
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_dge sbyor srang du 'jug pa'i phyir/___/_thun bzhi'i rnal 'byor nyid la bslab/___/_ces so/___/_,,,,21576,0,0,2015758,2015868
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_stong gsal yid gnyis bsgom dang bral/___/_sgom pa kun gyi mchog yin no/___/_zhes so/___/,4,stong gsal yid gnyis b+haiM dang bral/_/b+haiM pa kun gyi mchog yin no/_,,37759,6708,6780,2018762,2018866
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'bras bu zhes bya btsan sa zin/___/_rgyal po gdan la zin pa ltar/___/_mi 'gyur ldog pa med pa 'o/___/_zhes pas/,,,,42791,0,0,2021246,2021373
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ snang bzhi'i 'char tshul mi shes na/___/_sa zin med pa'i skyon nyid 'byung /___/_snang ba bzhi ru shes par bya/___/_zhes pas/_,101,snang bzhi 'char tshul ma shes na/_/sa zin med pa'i skyon 'byung bas/_/snang ba bzhi [258] ru shes par bya/_/,,38810,263552,263661,2023128,2023271
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rkyen bral mkha' la bla ma yis/___/_gzigs stangs gcun zhing ngo sprad pas/___/_dbang po'i sgo la sgron ma ni/___/_'ja' 'am rma bya'i mdongs lta bu/___/_thig le lug rgyud 'brel ba las/___/_'gul 'phrigs 'gyu ba'i rnam par rgyu/___/_zhes pas/,101,rkyen bral mkha' la bla ma'i/_/gzigs stangs gcun zhing ngo sprad pas/_/dbang po'i sgo la sgron ma ni/_/'ja' 'am rma bya'i mdongs lta bu/_/thig le lug rgyud 'grel pa la/_/'gul 'phrig rgyu ba'i rnam pa'o/_/,,57231,263661,263865,2024469,2024724
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ de ltar gsal ba'i dbyings rig ni/_nyi ma'i 'od kyi tshul du gnas/_zhes so/___/_ ,101,de ltar gsal ba'i dbyings rig ni/_/nyi ma 'od kyi tshul du gnas/_/,,73363,263865,263931,2025508,2025605
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_de yang ngo bo ka dag la/___/_rang bzhin lhun grub nyid du ste/___/_thugs rje kun la khyab pa nyid/___/_tsit+ta dag nas rtsa la 'char/___/_ngo bo mngon sum sgo la 'char/___/_rig pa mngon sum zhes su brjod/___/_yid dpyod rnams dang bral ba 'o/___/_zhes pas/,101,de dag ngo bo ka dag la/_/rang bzhin lhun grub nyid du ste//thugs rje kun la khyab pa nyid/_/tsit+ta dag nas rtsa la 'char/_/ngo bo mngon sum sgo la 'char/_/rig pa mngon sum zhes su brjod/_/yid dpyod rnams dang bral ba'o/_/,,80999,263931,264154,2026101,2026373
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa mngon sum mthong ba ni/___/_bden pa mthong ba'i gnad kyis su/_khams gsum ldog pa ma yin no/___/_zhes pa,101,rig pa_mngon sum mthong ba ni/_/bden pa mthong ba'i gnad kyis ni/_/khams gsum bzlog pa ma yin no/_/,,91319,264154,264253,2027646,2027772
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gong du 'phel ba'i snang ba yis/_nyams kyi 'phel shan dbye ba gces/_zhes pas/_,101,gong du 'phel ba'i snang ba'i/_/nyams kyi 'phel shan dbye ba gces/_/,,72022,264359,264427,2028310,2028404
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ nyams snang gong du 'phel ba ni/___/_'od ni sna tshogs 'gyur 'phel dang*/___/_thig le 'phel zhing rig brtan tshad/___/_sa bon 'bras bu bar bzhin 'byung /___/_zhes pas/_,101,nyams snang gong du 'phel ba yis/_'od zer sna tshogs 'gyur 'phel dang //thig le 'phel zhing rig rten tshad/_/sa bon 'bras bu'i bar bzhin 'byung /_/,,13064,264427,264574,2029084,2029269
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_sku shar nyams kyi 'phel rdzogs na/___/_bar do'i snang 'byung 'dir chod pas/___/_longs spyod ngos zin bar do stongs/___/_zhes so/,101,sku shar nyams kyi 'phel rdzogs nas/_/bar do'i snang ba 'dir chod pa'i/_/longs spyod ngos zin bar [259] do stong /_/,,56496,264574,264690,2032068,2032213
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa tshad la ma phebs na/___/_rnal 'byor drod tshad rnyed mi 'gyur/___/_zhes pas/_,101,rig pa tshad la ma pheb na/_/rnal 'byor drod tshad rnyed mi 'gyur/_,,94930,264754,264821,2032582,2032683
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa tshad phebs snang ba yis/_phyi nang gzung 'dzin rdos bcas grol/_ces pa dang*/_ma phebs pa'i skyon ni/_de ltar tshad la ma phebs na/_ phung po'i snang 'dzin dag mi 'gyur/_zhes so/___/,101,rig pa tshad la pheb pa yi/_/longs spyod sku nyid mngon du gyur/_/de ltar tshad la ma pheb na/_/phung bo'i snang 'dzin dag mi 'gyur/_/chos rnams zad pa'i snang ba ni/_/,,50030,264822,264990,2034773,2034978
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_de ltar lus 'byung rgyun chad nas/___/_zag bcas phung po mi snang bar/___/_'di la mngon par sangs rgya 'o/___/_zhes pa dang /_,101,de ltar lus gnad rang sar grol/_/zag bcas phung po mi snang bar/_,,38924,265098,265163,2036890,2037032
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtha' rten man ngag rnam pa bzhi/_gong ma'i rgyab tu med thabs med/_ces pas/,101,mtha' rten de'i yon tan gyis/_/gdod ma'i yon tan mtha' ru phyin/_/,,85647,265688,265754,2037369,2037461
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ thob pa gsum gyis gzer gdab pas/_zag bcas phung po mi snang ba'o/___/_zhes pas/_,101,thob pa gsum gyi gzer btab pas/_/zag bcas phung po mi snang ba'o/_/,,86034,265543,265610,2040711,2040808
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtha' rten dag gi man ngag gis/___/_gong ma'i yon tan mtha' ru 'byin/___/_zhes so/___/,101,mtha' rten de'i yon tan gyis/_/gdod ma'i yon tan mtha' ru phyin/_/,,35817,265688,265754,2042756,2042858
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/___/_bar do'i dbye ba sa mtshams dang /___/_gnas lugs snang lugs bzhi nyid do/___/_zhes pas/_,,,,67061,0,0,2043617,2043725
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'chi rkyen nad kyi 'byung ba 'khrugs/___/_lus ngag yid gsum sdug bsngal lo/___/_zhes so/___/_ gsum pa de nyid las/_bdag 'dzin lus kyi rten bor gnas/___/_,,,,89860,0,0,2044386,2044555
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_gang zhig skyes bu'i 'chi ba'i tshe/___/_rtags zhwa rnam pa gnyis su bshad/___/_ces pas/,,,,99031,0,0,2047852,2047956
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'degs byed don gyi rlung 'bros pas/___/_ lus ni mi thig sgyid pa skyur/___/_/_yan lag mi 'dus smra ba dka'/___/_mi ldog dbugs ni phyi ru 'phul/___/_bkrag mdangs bskyed pa'i rlung 'bros pas/___/_lus nyams kha snar bal dud chags/___/_sha tsha kha skam gshin dri bsnams/___/_dwangs snyigs 'byed pa'i rlang 'bros pas/___/_bza' btung mi len lus stobs 'chor/___/_ me dang mnyam pa'i rlung bros pas/___/_lus kyi drod ni mtha' nas 'chor/___/_bskal pa las kyi rlung bros pas/___/_lus la zang zing phyad phyod la/___/_rtsa bran khrag ni srog rtsar 'dus/___/_zhes so/___/_,,,,25502,0,0,2049405,2049982
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe snang ba 'di ltar 'du/___/_phyi yi dbang po dran byed rnams/___/_mun sros bzhin du 'ub kyis 'dus/___/_ rig pa snying gi dkyil du 'dus/___/_smra yang mi shes dran pa nyams/___/_de nas lus kyi khrag 'dus nas/___/_srog rtsa'i nang nas snying du brgyab/_kha dang mig ni skya log 'gro/_dbugs ni khru gang tsam du 'chad/___/_de nas khrag thigs gnyis brgyab pas/___/_mgo dgug dbugs ni mda' gang 'chad/___/_de nas khrag thigs gsum brgyab pas/___/_ig cing dbugs ni 'dom gang chad/_de nas phyi dbugs chad pa dang*/___/_rig pa snying dkyil brgyal nas sdod/___/_de nas nang gi dbugs chad nas/_ chos nyid bar do 'char ba yin/___/_zhes pas,,,,81334,0,0,2049992,2050641
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe sgra 'od zer du 'khrigs/___/_sku yi snang bas skrag par byed/___/_ces pas/_,,,,30735,0,0,2055200,2055299
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de ltar snang ba de dag la/_rigs lnga yab yum tshom bur gsal/___/_dpag med grangs las 'das pa la/___/_de dag phyag rgya rgyan dang ldan/___/_gdan khri bzhugs tshul cha snyoms par/___/_lnga lnga'i zung la 'od kyis bskor/___/_yab yum so so'i cha 'dzin pa/_sems dpa' dang ni sems mar bcas/___/_dkyil 'khor chig rdzogs nyid du 'char/___/_zhes so/___/,,,,15497,0,0,2059458,2059820
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe rang gi snying ga nas/_zer thag 'od kyi lu gu rgyud/_tshom bu'i thugs kar 'brel snyam las/___/_de dag thig le rab brgyan pas/___/_shes pa zin pas bsam gtan skye/___/_zhes pa dang /,,,,81391,0,0,2060058,2060262
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_phung po lnga yi gzung 'dzin dwangs/___/_longs spyod rdzogs pa'i sku ru grol/___/_'byung ba nyon mongs rang grol bas/___/_'od gsal ma bur rig pa grol/___/_ces pas/,,,,98600,0,0,2061299,2061478
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_lhun grub rig pa'i 'char tshul las/___/_rnam pa brgyad du 'char ba'o/___/_zhes pas/,,,,80489,0,0,2064404,2064503
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_de tshe sgra 'od zer du 'khrigs/_/sku yi snang bas skrag par byed/_/ces pas/,,,,69760,0,0,1580224,1580318
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe rigs kyi bu de la/_mngon par shes pa drug,,,,17147,0,0,1585433,1585498
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_bden pa mthong ba'i gang zag gis/___/_dang po'i sa nas bcu drug pa'o/___/_rim pas nyams su blangs bas 'byung /___/_gzhan dang sgo bstun gnas skabs kyi/___/_yon tan 'bras bu thob tshul lo/___/_zhes gsungs so/___/,18,bden pa mthong ba'i gang zag gis/_/dang po'i sa nas bcu drug bar/_/rim par nyams su blang bas 'byung /_/gzhan dang sgo bstun gnas skabs su/_/yon tan 'bras bu'i thob tshul lo/_/,,54990,71620,71796,2082744,2082971
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ngo bo stong gsal ye shes sku/___/_rang bzhin thugs rje phyogs ris med/___/_dbyer med chen por ye sangs rgyas/___/_zhes so/,18,ngo bo stong gsal ye shes sku/_/ [72]rang bzhin thugs rje phyogs ris med/_/dbyer med chen por ye sangs rgyas/_/,,88032,72150,72261,2089173,2089312
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_rig pa rdo rje lu gu rgyud/___/_ mthong ba tsam gyis shes pa dang /___/_shes pa tsam gyis grol bar 'gyur/___/_mngon sum gnad 'di sus mthong ba/_khams gsum ldog pa ma yin no/___/_zhes so/___/_,,,,40198,0,0,2099388,2099595
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_yid bzhin nor bu'i gsang rgyud 'di/___/_las can rnams dang ma 'ongs 'phrad/___/_ces pa dang /_,101,yid bzhin nor bu'i gsang rgyud 'di/_/ma 'ongs las can rnams dang 'phrad/_/ces gsungs so/_/,,30487,265894,265984,2109732,2109842
